20190920,000000,10275.010000000
20190920,000000,10275.000000000
20190920,000000,10275.010000000
20190920,000001,10275.010000000
20190920,000006,10275.010000000
20190920,000008,10275.010000000
20190920,000010,10275.010000000
20190920,000012,10275.490000000
20190920,000012,10275.500000000
20190920,000013,10275.500000000
20190920,000013,10275.500000000
20190920,000013,10275.810000000
20190920,000015,10277.530000000
20190920,000016,10277.530000000
20190920,000016,10277.530000000
20190920,000017,10282.600000000
20190920,000017,10284.310000000
20190920,000019,10285.000000000
20190920,000021,10285.010000000
20190920,000021,10285.010000000
20190920,000021,10285.070000000
20190920,000021,10285.210000000
20190920,000026,10285.800000000
20190920,000026,10285.800000000
20190920,000028,10287.830000000
20190920,000032,10287.830000000
20190920,000035,10287.820000000
20190920,000037,10287.820000000
20190920,000037,10287.820000000
20190920,000037,10289.530000000
20190920,000038,10290.000000000
20190920,000038,10290.000000000
20190920,000039,10289.670000000
20190920,000040,10289.990000000
20190920,000040,10290.000000000
20190920,000042,10290.000000000
20190920,000044,10290.000000000
20190920,000048,10290.000000000
20190920,000048,10290.000000000
20190920,000048,10290.000000000
20190920,000048,10290.000000000
20190920,000048,10290.000000000
20190920,000048,10290.000000000
20190920,000049,10289.990000000
20190920,000049,10290.000000000
20190920,000049,10290.000000000
20190920,000049,10290.000000000
20190920,000049,10291.200000000
20190920,000049,10292.000000000
20190920,000049,10292.000000000
20190920,000049,10292.360000000
20190920,000049,10292.500000000
20190920,000049,10293.000000000
20190920,000051,10294.990000000
20190920,000051,10295.000000000
20190920,000051,10295.000000000
20190920,000051,10295.000000000
20190920,000051,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.000000000
20190920,000052,10295.610000000
20190920,000052,10295.640000000
20190920,000052,10295.800000000
20190920,000052,10296.650000000
20190920,000052,10297.500000000
20190920,000054,10297.500000000
20190920,000054,10297.500000000
20190920,000054,10297.810000000
20190920,000054,10298.000000000
20190920,000054,10298.000000000
20190920,000054,10298.000000000
20190920,000054,10298.780000000
20190920,000054,10299.080000000
20190920,000054,10299.990000000
20190920,000054,10299.990000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000054,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.000000000
20190920,000055,10300.130000000
20190920,000055,10300.690000000
20190920,000055,10301.000000000
20190920,000055,10301.170000000
20190920,000055,10301.370000000
20190920,000055,10301.380000000
20190920,000055,10301.390000000
20190920,000055,10301.470000000
20190920,000055,10301.500000000
20190920,000055,10301.500000000
20190920,000055,10301.570000000
20190920,000055,10301.660000000
20190920,000055,10301.980000000
20190920,000055,10302.170000000
20190920,000055,10302.190000000
20190920,000055,10302.310000000
20190920,000055,10302.500000000
20190920,000056,10302.700000000
20190920,000058,10302.710000000
20190920,000058,10302.710000000
20190920,000058,10302.710000000
20190920,000058,10302.710000000
20190920,000058,10302.940000000
20190920,000058,10302.940000000
20190920,000058,10302.950000000
20190920,000058,10302.960000000
20190920,000058,10303.000000000
20190920,000058,10303.000000000
20190920,000058,10303.000000000
20190920,000058,10303.010000000
20190920,000058,10303.040000000
20190920,000058,10303.040000000
20190920,000058,10303.050000000
20190920,000058,10303.080000000
20190920,000058,10303.080000000
20190920,000059,10304.430000000
20190920,000059,10304.520000000
20190920,000059,10304.730000000
20190920,000059,10304.750000000
20190920,000059,10304.750000000
20190920,000059,10304.780000000
20190920,000059,10304.830000000
20190920,000059,10304.850000000
20190920,000059,10304.930000000
20190920,000059,10304.940000000
20190920,000100,10304.970000000
20190920,000100,10305.000000000
20190920,000100,10305.000000000
20190920,000100,10305.000000000
20190920,000100,10305.220000000
20190920,000100,10305.260000000
20190920,000100,10306.660000000
20190920,000100,10306.760000000
20190920,000100,10307.200000000
20190920,000100,10307.370000000
20190920,000100,10307.500000000
20190920,000100,10308.690000000
20190920,000100,10308.690000000
20190920,000100,10309.140000000
20190920,000100,10309.600000000
20190920,000102,10309.170000000
20190920,000104,10308.750000000
20190920,000104,10308.750000000
20190920,000104,10308.750000000
20190920,000104,10308.620000000
20190920,000104,10308.610000000
20190920,000104,10308.610000000
20190920,000104,10306.720000000
20190920,000104,10306.710000000
20190920,000105,10303.480000000
20190920,000106,10303.490000000
20190920,000108,10303.490000000
20190920,000111,10303.480000000
20190920,000111,10303.480000000
20190920,000111,10303.480000000
20190920,000112,10298.870000000
20190920,000113,10298.810000000
20190920,000113,10298.820000000
20190920,000116,10300.070000000
20190920,000119,10301.690000000
20190920,000119,10301.690000000
20190920,000120,10301.680000000
20190920,000120,10301.690000000
20190920,000122,10301.680000000
20190920,000122,10301.680000000
20190920,000122,10301.680000000
20190920,000123,10301.690000000
20190920,000124,10301.690000000
20190920,000125,10301.690000000
20190920,000125,10304.290000000
20190920,000125,10305.430000000
20190920,000125,10305.430000000
20190920,000125,10306.600000000
20190920,000130,10304.920000000
20190920,000131,10304.660000000
20190920,000131,10304.660000000
20190920,000131,10304.070000000
20190920,000133,10304.070000000
20190920,000133,10301.670000000
20190920,000133,10301.650000000
20190920,000134,10301.650000000
20190920,000134,10300.060000000
20190920,000136,10300.070000000
20190920,000136,10300.070000000
20190920,000136,10300.070000000
20190920,000137,10300.060000000
20190920,000137,10296.220000000
20190920,000140,10297.710000000
20190920,000141,10297.670000000
20190920,000141,10297.680000000
20190920,000141,10297.700000000
